Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,1.0,0.2920041009140539,H27-03,930,demo,L,F,1
0,1.0,0.04413172902718074,H27-03,930,demo,L,F,1
1,1.0,0.6382184450173839,H27-03,930,demo,L,F,1
-1,3.33,0.24097956776358026,H27-03,930,demo,L,F,1
0,3.33,-0.18908044952863712,H27-03,930,demo,L,F,1
1,3.33,0.5252382366604033,H27-03,930,demo,L,F,1
-1,5.66,-0.44640045978941445,H27-03,930,demo,L,F,1
0,5.66,-0.18908044952863703,H27-03,930,demo,L,F,1
1,5.66,0.5231699656130715,H27-03,930,demo,L,F,1
-1,7.99,-0.4211951959885245,H27-03,930,demo,L,F,1
0,7.99,-0.15407420624107182,H27-03,930,demo,L,F,1
1,7.99,0.5231699656130715,H27-03,930,demo,L,F,1
-1,10.32,-0.4322753505535314,H27-03,930,demo,L,F,1
0,10.32,-0.17360605320623257,H27-03,930,demo,L,F,1
1,10.32,0.6218837591218414,H27-03,930,demo,L,F,1
-1,12.65,-0.42118599079506946,H27-03,930,demo,L,F,1
0,12.65,-0.26055853771127113,H27-03,930,demo,L,F,1
1,12.65,0.4597020025683433,H27-03,930,demo,L,F,1
-1,14.98,-0.4284156430646202,H27-03,930,demo,L,F,1
0,14.98,-0.4371050007386651,H27-03,930,demo,L,F,1
1,14.98,0.3572393524352905,H27-03,930,demo,L,F,1
-1,17.31,-0.6237740193373363,H27-03,930,demo,L,F,1
0,17.31,-0.28038885557719295,H27-03,930,demo,L,F,1
1,17.31,0.4671056402566558,H27-03,930,demo,L,F,1
-1,19.64,-0.43903112809335393,H27-03,930,demo,L,F,1
0,19.64,-0.24367097946140134,H27-03,930,demo,L,F,1
1,19.64,0.35907829456401247,H27-03,930,demo,L,F,1
