Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,1.0,0.3470755139783546,H27-01,1357,demo,L,M,1
0,1.0,-0.32653129051139057,H27-01,1357,demo,L,M,1
1,1.0,0.34658659252775137,H27-01,1357,demo,L,M,1
-1,3.33,0.32824128490451354,H27-01,1357,demo,L,M,1
0,3.33,-0.06984900674566127,H27-01,1357,demo,L,M,1
1,3.33,0.2136191941196687,H27-01,1357,demo,L,M,1
-1,5.66,0.13416660546612397,H27-01,1357,demo,L,M,1
0,5.66,0.028162561841953766,H27-01,1357,demo,L,M,1
1,5.66,0.22180712705601505,H27-01,1357,demo,L,M,1
-1,7.99,0.35216793368074084,H27-01,1357,demo,L,M,1
0,7.99,0.24930542891392757,H27-01,1357,demo,L,M,1
1,7.99,0.38397149117513113,H27-01,1357,demo,L,M,1
-1,10.32,0.46782290924953407,H27-01,1357,demo,L,M,1
0,10.32,0.025057877922025407,H27-01,1357,demo,L,M,1
1,10.32,0.470635701777167,H27-01,1357,demo,L,M,1
-1,12.65,0.44295861616999677,H27-01,1357,demo,L,M,1
0,12.65,0.049044434769309246,H27-01,1357,demo,L,M,1
1,12.65,0.7336647078755854,H27-01,1357,demo,L,M,1
-1,14.98,0.30777885084821616,H27-01,1357,demo,L,M,1
0,14.98,0.040677089040088224,H27-01,1357,demo,L,M,1
1,14.98,0.6953389455911552,H27-01,1357,demo,L,M,1
-1,17.31,0.22575039411987305,H27-01,1357,demo,L,M,1
0,17.31,-0.08095995933701669,H27-01,1357,demo,L,M,1
1,17.31,0.6953389455911549,H27-01,1357,demo,L,M,1
-1,19.64,0.22575039411987297,H27-01,1357,demo,L,M,1
0,19.64,-0.08095995933701673,H27-01,1357,demo,L,M,1
1,19.64,0.7106999718498233,H27-01,1357,demo,L,M,1
