Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,1.0,-0.3597295555889577,H27-18,1374,demo,L,F,1
0,1.0,-0.5188391552018329,H27-18,1374,demo,L,F,1
1,1.0,-0.06923862375401386,H27-18,1374,demo,L,F,1
-1,3.33,-0.6360332725092201,H27-18,1374,demo,L,F,1
0,3.33,-0.4775220668297152,H27-18,1374,demo,L,F,1
1,3.33,0.0073111421542804145,H27-18,1374,demo,L,F,1
-1,5.66,-0.4554845782256699,H27-18,1374,demo,L,F,1
0,5.66,-0.6638856639539947,H27-18,1374,demo,L,F,1
1,5.66,-0.25772177005253394,H27-18,1374,demo,L,F,1
-1,7.99,-0.5190545002886174,H27-18,1374,demo,L,F,1
0,7.99,-0.7381690340911679,H27-18,1374,demo,L,F,1
1,7.99,-0.3987242301262159,H27-18,1374,demo,L,F,1
-1,10.32,-0.5190545002886175,H27-18,1374,demo,L,F,1
0,10.32,-0.7223478442619324,H27-18,1374,demo,L,F,1
1,10.32,-0.38569413312039713,H27-18,1374,demo,L,F,1
-1,12.65,-0.4763735002932837,H27-18,1374,demo,L,F,1
0,12.65,-0.6384172943744026,H27-18,1374,demo,L,F,1
1,12.65,-0.4246366593014654,H27-18,1374,demo,L,F,1
-1,14.98,0.39144470010302007,H27-18,1374,demo,L,F,1
0,14.98,-0.4885726613369693,H27-18,1374,demo,L,F,1
1,14.98,-0.0874453195991989,H27-18,1374,demo,L,F,1
-1,17.31,0.5423426070257363,H27-18,1374,demo,L,F,1
0,17.31,-0.6060030177423343,H27-18,1374,demo,L,F,1
1,17.31,0.17641325498885319,H27-18,1374,demo,L,F,1
-1,19.64,0.5380636568627116,H27-18,1374,demo,L,F,1
0,19.64,-0.5986905477768198,H27-18,1374,demo,L,F,1
1,19.64,0.1039017741371504,H27-18,1374,demo,L,F,1
