Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,1.0,0.5485101741527444,H27-20,1375,demo,L,F,1
0,1.0,0.6606294443469807,H27-20,1375,demo,L,F,1
1,1.0,0.5382218372742434,H27-20,1375,demo,L,F,1
-1,3.33,0.6765319808997582,H27-20,1375,demo,L,F,1
0,3.33,0.3877476494974936,H27-20,1375,demo,L,F,1
1,3.33,0.14184347164279348,H27-20,1375,demo,L,F,1
-1,5.66,0.46120614604211385,H27-20,1375,demo,L,F,1
0,5.66,0.17548457452808394,H27-20,1375,demo,L,F,1
1,5.66,-0.08493950822753965,H27-20,1375,demo,L,F,1
-1,7.99,0.3368231975950655,H27-20,1375,demo,L,F,1
0,7.99,0.11784699876779764,H27-20,1375,demo,L,F,1
1,7.99,-0.1052369917518578,H27-20,1375,demo,L,F,1
-1,10.32,0.28405358570478245,H27-20,1375,demo,L,F,1
0,10.32,0.1952192599169863,H27-20,1375,demo,L,F,1
1,10.32,-0.006140527126792284,H27-20,1375,demo,L,F,1
-1,12.65,0.35951092975339366,H27-20,1375,demo,L,F,1
0,12.65,-0.12920233193669015,H27-20,1375,demo,L,F,1
1,12.65,-0.322162593152168,H27-20,1375,demo,L,F,1
-1,14.98,0.02439102237620693,H27-20,1375,demo,L,F,1
0,14.98,-0.0685989846004242,H27-20,1375,demo,L,F,1
1,14.98,-0.2232125062849445,H27-20,1375,demo,L,F,1
-1,17.31,-0.2682527457509126,H27-20,1375,demo,L,F,1
0,17.31,-0.3356344226454334,H27-20,1375,demo,L,F,1
1,17.31,-0.2121056337117361,H27-20,1375,demo,L,F,1
-1,19.64,-0.3428682360879397,H27-20,1375,demo,L,F,1
0,19.64,-0.2910995211470548,H27-20,1375,demo,L,F,1
1,19.64,-0.3369782645117738,H27-20,1375,demo,L,F,1
