Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,1.0,-0.1968569254734831,H27-04,1360,demo,L,F,1
0,1.0,-0.2076453053822654,H27-04,1360,demo,L,F,1
1,1.0,-0.2134738682149247,H27-04,1360,demo,L,F,1
-1,3.33,-0.15788069930678778,H27-04,1360,demo,L,F,1
0,3.33,-0.010503480833671697,H27-04,1360,demo,L,F,1
1,3.33,0.02319703475256756,H27-04,1360,demo,L,F,1
-1,5.66,-0.5693162342430643,H27-04,1360,demo,L,F,1
0,5.66,-0.39004285045194964,H27-04,1360,demo,L,F,1
1,5.66,0.11751174383350456,H27-04,1360,demo,L,F,1
-1,7.99,-0.39304879376631274,H27-04,1360,demo,L,F,1
0,7.99,-0.2794166131068165,H27-04,1360,demo,L,F,1
1,7.99,-0.2232156323822815,H27-04,1360,demo,L,F,1
-1,10.32,-0.5309905486124368,H27-04,1360,demo,L,F,1
0,10.32,-0.37970972982104007,H27-04,1360,demo,L,F,1
1,10.32,-0.1535113735495474,H27-04,1360,demo,L,F,1
-1,12.65,-0.42694740295539435,H27-04,1360,demo,L,F,1
0,12.65,-0.28894842816850935,H27-04,1360,demo,L,F,1
1,12.65,-0.24635905057113192,H27-04,1360,demo,L,F,1
-1,14.98,-0.3380151423858031,H27-04,1360,demo,L,F,1
0,14.98,-0.28894842816850935,H27-04,1360,demo,L,F,1
1,14.98,-0.2398817139512155,H27-04,1360,demo,L,F,1
-1,17.31,-0.41856588753905427,H27-04,1360,demo,L,F,1
0,17.31,-0.6567036538999589,H27-04,1360,demo,L,F,1
1,17.31,-0.2792014936472656,H27-04,1360,demo,L,F,1
-1,19.64,-0.35141561223112905,H27-04,1360,demo,L,F,1
0,19.64,-0.6533478804965382,H27-04,1360,demo,L,F,1
1,19.64,-0.304498799793568,H27-04,1360,demo,L,F,1
