Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,1.0,0.49966495183315013,H27-27,1320,demo,L,F,1
0,1.0,0.1408317616886377,H27-27,1320,demo,L,F,1
1,1.0,0.23725190841078275,H27-27,1320,demo,L,F,1
-1,3.33,0.3585352741928879,H27-27,1320,demo,L,F,1
0,3.33,0.059420176242707304,H27-27,1320,demo,L,F,1
1,3.33,-0.2811486659020781,H27-27,1320,demo,L,F,1
-1,5.66,-0.03731025239081307,H27-27,1320,demo,L,F,1
0,5.66,-0.051596299416795416,H27-27,1320,demo,L,F,1
1,5.66,-0.40732123662496633,H27-27,1320,demo,L,F,1
-1,7.99,-0.18622504408412,H27-27,1320,demo,L,F,1
0,7.99,-0.19357815084833363,H27-27,1320,demo,L,F,1
1,7.99,-0.490940100615156,H27-27,1320,demo,L,F,1
-1,10.32,-0.3981248281340184,H27-27,1320,demo,L,F,1
0,10.32,0.01325644434551081,H27-27,1320,demo,L,F,1
1,10.32,-0.15540278389438758,H27-27,1320,demo,L,F,1
-1,12.65,-0.28525295327257794,H27-27,1320,demo,L,F,1
0,12.65,0.16092631212357367,H27-27,1320,demo,L,F,1
1,12.65,0.07677112078925429,H27-27,1320,demo,L,F,1
-1,14.98,-0.15623615808965843,H27-27,1320,demo,L,F,1
0,14.98,0.06850006946604054,H27-27,1320,demo,L,F,1
1,14.98,-0.015981862072645816,H27-27,1320,demo,L,F,1
-1,17.31,-0.056208262476401406,H27-27,1320,demo,L,F,1
0,17.31,-0.09116364958859137,H27-27,1320,demo,L,F,1
1,17.31,0.15256833653799953,H27-27,1320,demo,L,F,1
-1,19.64,-0.06825222328398686,H27-27,1320,demo,L,F,1
0,19.64,-0.043387450119746165,H27-27,1320,demo,L,F,1
1,19.64,0.059466563416327306,H27-27,1320,demo,L,F,1
