Lag,variable,value,ID,age,exp,sex,trial_num
-1,16.96,-0.17422354973666906,H27-03,930,indivi,F,1
0,16.96,-0.2807700504763397,H27-03,930,indivi,F,1
1,16.96,-0.12060148212555614,H27-03,930,indivi,F,1
2,16.96,0.5504129892176077,H27-03,930,indivi,F,1
3,16.96,-0.43415232744381255,H27-03,930,indivi,F,1
-3,18.29,-0.5560278887126054,H27-03,930,indivi,F,1
-2,18.29,0.6266109390868643,H27-03,930,indivi,F,1
-1,18.29,-0.1745199882328548,H27-03,930,indivi,F,1
0,18.29,-0.32209536316995,H27-03,930,indivi,F,1
1,18.29,0.12935923083545872,H27-03,930,indivi,F,1
2,18.29,0.6656439938599421,H27-03,930,indivi,F,1
3,18.29,-0.6983009605439489,H27-03,930,indivi,F,1
-3,19.62,-0.3857257756525242,H27-03,930,indivi,F,1
-2,19.62,0.10562472325086038,H27-03,930,indivi,F,1
-1,19.62,0.1377029063018393,H27-03,930,indivi,F,1
0,19.62,-0.4295770093362715,H27-03,930,indivi,F,1
1,19.62,0.07702118492967797,H27-03,930,indivi,F,1
2,19.62,0.6874859047560478,H27-03,930,indivi,F,1
3,19.62,-0.9193511966195261,H27-03,930,indivi,F,1
-3,1.0,0.03527029688232524,H27-03,930,indivi,F,2
-2,1.0,0.6948156742692114,H27-03,930,indivi,F,2
-1,1.0,0.6794106118479372,H27-03,930,indivi,F,2
0,1.0,-0.7595109361254535,H27-03,930,indivi,F,2
1,1.0,-0.8224022764518554,H27-03,930,indivi,F,2
2,1.0,-0.5490982906471118,H27-03,930,indivi,F,2
3,1.0,-0.19223549751774438,H27-03,930,indivi,F,2
-3,2.33,-0.4883519142543658,H27-03,930,indivi,F,2
-2,2.33,0.28654751129153516,H27-03,930,indivi,F,2
-1,2.33,-0.017475078254253432,H27-03,930,indivi,F,2
0,2.33,-0.0849880739872659,H27-03,930,indivi,F,2
1,2.33,-0.37243825724772883,H27-03,930,indivi,F,2
2,2.33,-0.17520159493725299,H27-03,930,indivi,F,2
3,2.33,0.3766075046314224,H27-03,930,indivi,F,2
-3,3.66,-0.6312431922430563,H27-03,930,indivi,F,2
-2,3.66,0.4323922839781907,H27-03,930,indivi,F,2
-1,3.66,0.13992922319939244,H27-03,930,indivi,F,2
0,3.66,-0.3301802197700412,H27-03,930,indivi,F,2
1,3.66,-0.5266815430477384,H27-03,930,indivi,F,2
2,3.66,0.664508097679331,H27-03,930,indivi,F,2
3,3.66,0.7226540354738274,H27-03,930,indivi,F,2
-3,4.99,-0.258549659248143,H27-03,930,indivi,F,2
-2,4.99,-0.28924738173355935,H27-03,930,indivi,F,2
-1,4.99,0.23738950094849642,H27-03,930,indivi,F,2
0,4.99,0.40923054850137874,H27-03,930,indivi,F,2
1,4.99,-0.7458853689200151,H27-03,930,indivi,F,2
2,4.99,-0.3873974653676567,H27-03,930,indivi,F,2
3,4.99,0.6331057180476262,H27-03,930,indivi,F,2
-3,6.32,-0.1567089577422076,H27-03,930,indivi,F,2
-2,6.32,-0.3946095215520274,H27-03,930,indivi,F,2
-1,6.32,-0.16297561302300304,H27-03,930,indivi,F,2
0,6.32,0.3608060895240757,H27-03,930,indivi,F,2
1,6.32,-0.6416096890707085,H27-03,930,indivi,F,2
2,6.32,-0.39783345402227743,H27-03,930,indivi,F,2
3,6.32,0.4526239111879705,H27-03,930,indivi,F,2
-3,7.65,0.5256943918484611,H27-03,930,indivi,F,2
-2,7.65,0.4099281344582559,H27-03,930,indivi,F,2
-1,7.65,-0.11528040634001274,H27-03,930,indivi,F,2
