Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,4.08,0.25553893855949983,H27-12,1123,demo,L,M,1
0,4.08,0.2469806736202238,H27-12,1123,demo,L,M,1
1,4.08,0.028892473960737627,H27-12,1123,demo,L,M,1
-1,5.62,0.1505536532165592,H27-12,1123,demo,L,M,1
0,5.62,0.23895183667077813,H27-12,1123,demo,L,M,1
1,5.62,0.041892913857217065,H27-12,1123,demo,L,M,1
-1,7.16,-0.13041701812722262,H27-12,1123,demo,L,M,1
0,7.16,-0.009101470241585325,H27-12,1123,demo,L,M,1
1,7.16,-0.08132035471134733,H27-12,1123,demo,L,M,1
-1,8.7,-0.41652483449687183,H27-12,1123,demo,L,M,1
0,8.7,-0.0888065017566244,H27-12,1123,demo,L,M,1
1,8.7,-0.16993319597140236,H27-12,1123,demo,L,M,1
-1,10.24,0.05573602100954054,H27-12,1123,demo,L,M,1
0,10.24,-0.6479856330264336,H27-12,1123,demo,L,M,1
1,10.24,-0.3908612157432486,H27-12,1123,demo,L,M,1
-1,11.78,-0.3772383619916256,H27-12,1123,demo,L,M,1
0,11.78,-0.5295450117533482,H27-12,1123,demo,L,M,1
1,11.78,-0.19871227064715455,H27-12,1123,demo,L,M,1
-1,13.32,-0.2686846616527945,H27-12,1123,demo,L,M,1
0,13.32,-0.4173618281049571,H27-12,1123,demo,L,M,1
1,13.32,0.024080506636070226,H27-12,1123,demo,L,M,1
-1,14.86,-0.16105878901667484,H27-12,1123,demo,L,M,1
0,14.86,-0.28284323568032216,H27-12,1123,demo,L,M,1
1,14.86,0.17017111614996258,H27-12,1123,demo,L,M,1
-1,16.4,-0.19678026377370708,H27-12,1123,demo,L,M,1
0,16.4,-0.25077116840867514,H27-12,1123,demo,L,M,1
1,16.4,0.2140602418502471,H27-12,1123,demo,L,M,1
-1,17.94,-0.1970706871037283,H27-12,1123,demo,L,M,1
0,17.94,-0.20420835852813646,H27-12,1123,demo,L,M,1
1,17.94,0.2645508460967422,H27-12,1123,demo,L,M,1
-1,19.48,-0.19181815639704117,H27-12,1123,demo,L,M,1
0,19.48,-0.2157849036667612,H27-12,1123,demo,L,M,1
1,19.48,0.36137718123550155,H27-12,1123,demo,L,M,1
-1,1.0,0.031476289966236665,H27-17,1360,demo,L,M,1
0,1.0,-0.3949965799684632,H27-17,1360,demo,L,M,1
1,1.0,-0.42647286993470007,H27-17,1360,demo,L,M,1
-1,2.54,-0.35749832766090617,H27-17,1360,demo,L,M,1
0,2.54,-0.42682699217721537,H27-17,1360,demo,L,M,1
1,2.54,0.4775178177836746,H27-17,1360,demo,L,M,1
-1,4.08,-0.5353416160632813,H27-17,1360,demo,L,M,1
0,4.08,-0.5680752185983706,H27-17,1360,demo,L,M,1
1,4.08,0.5017420452071585,H27-17,1360,demo,L,M,1
-1,5.62,-0.8129585321168107,H27-17,1360,demo,L,M,1
0,5.62,-0.553962124695606,H27-17,1360,demo,L,M,1
1,5.62,0.29757218900289373,H27-17,1360,demo,L,M,1
-1,7.16,-0.7858512261404889,H27-17,1360,demo,L,M,1
0,7.16,-0.553962124695606,H27-17,1360,demo,L,M,1
1,7.16,0.4513540209839513,H27-17,1360,demo,L,M,1
-1,8.7,-0.7265735811884872,H27-17,1360,demo,L,M,1
0,8.7,-0.47162729568903744,H27-17,1360,demo,L,M,1
1,8.7,0.4574722548223808,H27-17,1360,demo,L,M,1
-1,10.24,-0.8040325935156794,H27-17,1360,demo,L,M,1
0,10.24,-0.5565958726679086,H27-17,1360,demo,L,M,1
1,10.24,0.4943617348635808,H27-17,1360,demo,L,M,1
-1,11.78,-0.5592198307059574,H27-17,1360,demo,L,M,1
0,11.78,-0.6016793825061247,H27-17,1360,demo,L,M,1
1,11.78,0.47343124822916893,H27-17,1360,demo,L,M,1
-1,13.32,-0.2725816277683095,H27-17,1360,demo,L,M,1
0,13.32,-0.601679382506125,H27-17,1360,demo,L,M,1
1,13.32,0.4656059383410837,H27-17,1360,demo,L,M,1
-1,14.86,-0.2931592945110526,H27-17,1360,demo,L,M,1
0,14.86,-0.6016793825061247,H27-17,1360,demo,L,M,1
1,14.86,0.6035632534051083,H27-17,1360,demo,L,M,1
-1,16.4,-0.2931592945110527,H27-17,1360,demo,L,M,1
0,16.4,-0.601679382506125,H27-17,1360,demo,L,M,1
1,16.4,0.5977667275620822,H27-17,1360,demo,L,M,1
-1,17.94,-0.3318443333932434,H27-17,1360,demo,L,M,1
0,17.94,-0.729669411437775,H27-17,1360,demo,L,M,1
1,17.94,0.32020067257242785,H27-17,1360,demo,L,M,1
-1,19.48,-0.2885917143403265,H27-17,1360,demo,L,M,1
0,19.48,-0.6564046835976052,H27-17,1360,demo,L,M,1
1,19.48,0.4217470825377932,H27-17,1360,demo,L,M,1
-1,1.0,0.053315144581831016,H27-27,1320,demo,L,F,1
0,1.0,0.38913683216698786,H27-27,1320,demo,L,F,1
1,1.0,0.20455173000917515,H27-27,1320,demo,L,F,1
-1,2.54,0.2586559021969268,H27-27,1320,demo,L,F,1
0,2.54,-0.004188759549747938,H27-27,1320,demo,L,F,1
1,2.54,-0.22200425613663372,H27-27,1320,demo,L,F,1
-1,4.08,0.23695895661821542,H27-27,1320,demo,L,F,1
0,4.08,-0.1909414760718121,H27-27,1320,demo,L,F,1
1,4.08,-0.1791355616822264,H27-27,1320,demo,L,F,1
-1,5.62,0.33495159680732933,H27-27,1320,demo,L,F,1
0,5.62,-0.10991028607295462,H27-27,1320,demo,L,F,1
1,5.62,-0.2865910709352292,H27-27,1320,demo,L,F,1
-1,7.16,0.05262235767894795,H27-27,1320,demo,L,F,1
0,7.16,-0.001503495933684229,H27-27,1320,demo,L,F,1
1,7.16,-0.4751047150442151,H27-27,1320,demo,L,F,1
-1,8.7,-0.2091320369280545,H27-27,1320,demo,L,F,1
0,8.7,0.1489742249170567,H27-27,1320,demo,L,F,1
1,8.7,-0.24473435169636817,H27-27,1320,demo,L,F,1
-1,10.24,-0.1862172365389001,H27-27,1320,demo,L,F,1
0,10.24,0.11133976282639135,H27-27,1320,demo,L,F,1
1,10.24,-0.3028965617033245,H27-27,1320,demo,L,F,1
-1,11.78,-0.19708359279990062,H27-27,1320,demo,L,F,1
0,11.78,0.07529322711858503,H27-27,1320,demo,L,F,1
1,11.78,0.12286161078259637,H27-27,1320,demo,L,F,1
-1,13.32,-0.2168390630343815,H27-27,1320,demo,L,F,1
0,13.32,0.07237528423511398,H27-27,1320,demo,L,F,1
1,13.32,0.15254603316269885,H27-27,1320,demo,L,F,1
-1,14.86,-0.2934281223127444,H27-27,1320,demo,L,F,1
0,14.86,0.07686147272604354,H27-27,1320,demo,L,F,1
1,14.86,0.10914959139169726,H27-27,1320,demo,L,F,1
-1,16.4,-0.2306369191840911,H27-27,1320,demo,L,F,1
0,16.4,0.07686147272604359,H27-27,1320,demo,L,F,1
