Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
0,1.0,-0.02703143109929045,H27-24,1080,indivi,L,F,4
1,1.0,0.5159254231157852,H27-24,1080,indivi,L,F,4
-1,3.33,0.07253346852325493,H27-24,1080,indivi,L,F,4
0,3.33,-0.1078994069319918,H27-24,1080,indivi,L,F,4
1,3.33,0.3183249908498229,H27-24,1080,indivi,L,F,4
-1,5.66,0.00675814842731396,H27-24,1080,indivi,L,F,4
0,5.66,0.03744383295441096,H27-24,1080,indivi,L,F,4
1,5.66,0.4401340931167017,H27-24,1080,indivi,L,F,4
-1,7.99,-0.1361394101467272,H27-24,1080,indivi,L,F,4
0,7.99,-0.11868829859589139,H27-24,1080,indivi,L,F,4
1,7.99,0.5856758888837813,H27-24,1080,indivi,L,F,4
-1,10.32,-0.12827054761393364,H27-24,1080,indivi,L,F,4
0,10.32,-0.11328915806492089,H27-24,1080,indivi,L,F,4
1,10.32,0.46510514126906416,H27-24,1080,indivi,L,F,4
-1,12.65,-0.13345933457499584,H27-24,1080,indivi,L,F,4
0,12.65,-0.11328915806492089,H27-24,1080,indivi,L,F,4
1,12.65,0.478369352897277,H27-24,1080,indivi,L,F,4
-1,14.98,-0.29342971175841653,H27-24,1080,indivi,L,F,4
0,14.98,0.032562699853620286,H27-24,1080,indivi,L,F,4
1,14.98,0.4782870855919358,H27-24,1080,indivi,L,F,4
-1,17.31,-0.4262669453509009,H27-24,1080,indivi,L,F,4
0,17.31,0.18471560124071676,H27-24,1080,indivi,L,F,4
1,17.31,0.3402583271632873,H27-24,1080,indivi,L,F,4
-1,19.64,-0.2692865675115401,H27-24,1080,indivi,L,F,4
0,19.64,0.20598271780313643,H27-24,1080,indivi,L,F,4
1,19.64,0.38469704588893194,H27-24,1080,indivi,L,F,4
-1,1.0,-0.06535020234912854,H27-24,1080,joint,L,F,1
0,1.0,-0.4103452220205708,H27-24,1080,joint,L,F,1
1,1.0,-0.22363171541297705,H27-24,1080,joint,L,F,1
-1,3.33,-0.11053703497414849,H27-24,1080,joint,L,F,1
0,3.33,-0.20997898614222682,H27-24,1080,joint,L,F,1
1,3.33,-0.32193566912742066,H27-24,1080,joint,L,F,1
-1,5.66,-0.14698529029955873,H27-24,1080,joint,L,F,1
0,5.66,-0.20895013740651758,H27-24,1080,joint,L,F,1
1,5.66,-0.36857434073674233,H27-24,1080,joint,L,F,1
-1,7.99,-0.2559607682402267,H27-24,1080,joint,L,F,1
0,7.99,-0.41465884906554323,H27-24,1080,joint,L,F,1
1,7.99,-0.36857434073674233,H27-24,1080,joint,L,F,1
-1,10.32,0.4587260894270359,H27-24,1080,joint,L,F,1
0,10.32,-0.1093465725438291,H27-24,1080,joint,L,F,1
1,10.32,-0.3519662279383997,H27-24,1080,joint,L,F,1
-1,12.65,0.38046392441925636,H27-24,1080,joint,L,F,1
0,12.65,-0.044466503481017744,H27-24,1080,joint,L,F,1
1,12.65,-0.14315260086569426,H27-24,1080,joint,L,F,1
-1,14.98,0.366938721169277,H27-24,1080,joint,L,F,1
0,14.98,-0.4029249342622574,H27-24,1080,joint,L,F,1
1,14.98,-0.25340800515834433,H27-24,1080,joint,L,F,1
-1,17.31,0.4634860752910688,H27-24,1080,joint,L,F,1
0,17.31,-0.5834474970247195,H27-24,1080,joint,L,F,1
1,17.31,0.025980357582779723,H27-24,1080,joint,L,F,1
-1,19.64,-0.21087978098958146,H27-24,1080,joint,L,F,1
0,19.64,-0.14202107699298333,H27-24,1080,joint,L,F,1
1,19.64,0.10846575440218585,H27-24,1080,joint,L,F,1
-1,1.0,-0.10925248672829513,H27-24,1080,joint,R,F,2
0,1.0,-0.13199297138722457,H27-24,1080,joint,R,F,2
1,1.0,0.1725284121571504,H27-24,1080,joint,R,F,2
-1,3.33,-0.20275532247267797,H27-24,1080,joint,R,F,2
0,3.33,-0.23839673827637087,H27-24,1080,joint,R,F,2
1,3.33,0.27247569331692045,H27-24,1080,joint,R,F,2
-1,5.66,-0.21284925382121644,H27-24,1080,joint,R,F,2
0,5.66,-0.259236279241382,H27-24,1080,joint,R,F,2
1,5.66,0.16078282222198137,H27-24,1080,joint,R,F,2
-1,7.99,-0.2914240252757674,H27-24,1080,joint,R,F,2
0,7.99,-0.25631687685219723,H27-24,1080,joint,R,F,2
1,7.99,0.26249783176925984,H27-24,1080,joint,R,F,2
-1,10.32,-0.3246874145669106,H27-24,1080,joint,R,F,2
0,10.32,-0.38403833715974,H27-24,1080,joint,R,F,2
1,10.32,0.16014061540388755,H27-24,1080,joint,R,F,2
-1,12.65,-0.49763579636519356,H27-24,1080,joint,R,F,2
0,12.65,-0.558874071458037,H27-24,1080,joint,R,F,2
1,12.65,0.06726512776269107,H27-24,1080,joint,R,F,2
-1,14.98,-0.4612053045499047,H27-24,1080,joint,R,F,2
0,14.98,-0.5434739987492154,H27-24,1080,joint,R,F,2
1,14.98,0.1750608077958159,H27-24,1080,joint,R,F,2
-1,17.31,-0.49713265708955057,H27-24,1080,joint,R,F,2
0,17.31,-0.5405043412858282,H27-24,1080,joint,R,F,2
1,17.31,-0.02610737950361741,H27-24,1080,joint,R,F,2
-1,19.64,-0.49899578786179904,H27-24,1080,joint,R,F,2
0,19.64,-0.5268082230199472,H27-24,1080,joint,R,F,2
1,19.64,-0.00761465235522176,H27-24,1080,joint,R,F,2
-1,1.0,0.06979214179103368,H27-24,1080,joint,R,F,3
0,1.0,0.5219869467133796,H27-24,1080,joint,R,F,3
1,1.0,-0.1398087492573142,H27-24,1080,joint,R,F,3
-1,3.33,0.06073104122678439,H27-24,1080,joint,R,F,3
0,3.33,0.37446372141831485,H27-24,1080,joint,R,F,3
1,3.33,-0.08439841276105227,H27-24,1080,joint,R,F,3
-1,5.66,-0.050818516857565214,H27-24,1080,joint,R,F,3
0,5.66,0.9557332233721791,H27-24,1080,joint,R,F,3
1,5.66,0.6474430146705753,H27-24,1080,joint,R,F,3
-1,7.99,-0.15160845034659773,H27-24,1080,joint,R,F,3
0,7.99,0.9260324714462439,H27-24,1080,joint,R,F,3
1,7.99,0.29910841641925895,H27-24,1080,joint,R,F,3
-1,10.32,-0.1879583427756475,H27-24,1080,joint,R,F,3
0,10.32,0.9253473851603673,H27-24,1080,joint,R,F,3
1,10.32,0.29594520776891897,H27-24,1080,joint,R,F,3
-1,12.65,-0.17624392825956844,H27-24,1080,joint,R,F,3
0,12.65,0.9345715834909534,H27-24,1080,joint,R,F,3
1,12.65,0.2966699185152164,H27-24,1080,joint,R,F,3
-1,14.98,-0.17446190064555453,H27-24,1080,joint,R,F,3
0,14.98,0.9309526186245907,H27-24,1080,joint,R,F,3
1,14.98,0.3238133150130364,H27-24,1080,joint,R,F,3
-1,17.31,-0.18699323005199323,H27-24,1080,joint,R,F,3
0,17.31,0.9292362427969989,H27-24,1080,joint,R,F,3
1,17.31,0.3127320748271585,H27-24,1080,joint,R,F,3
-1,19.64,-0.21124152204047242,H27-24,1080,joint,R,F,3
0,19.64,0.9125980324746457,H27-24,1080,joint,R,F,3
1,19.64,0.2837016667667418,H27-24,1080,joint,R,F,3
-1,1.0,-0.4043461879176322,H27-24,1080,joint,L,F,4
0,1.0,0.0837833619600603,H27-24,1080,joint,L,F,4
1,1.0,-0.18221834225689487,H27-24,1080,joint,L,F,4
-1,3.33,-0.4299233293825439,H27-24,1080,joint,L,F,4
0,3.33,0.04748265510440039,H27-24,1080,joint,L,F,4
1,3.33,-0.22053119271302446,H27-24,1080,joint,L,F,4
-1,5.66,-0.47909178662830015,H27-24,1080,joint,L,F,4
0,5.66,0.018792065532356735,H27-24,1080,joint,L,F,4
1,5.66,-0.21570037204151196,H27-24,1080,joint,L,F,4
-1,7.99,-0.47055057455296323,H27-24,1080,joint,L,F,4
0,7.99,0.008924280641947505,H27-24,1080,joint,L,F,4
1,7.99,-0.18968700536048255,H27-24,1080,joint,L,F,4
-1,10.32,-0.4782798956453393,H27-24,1080,joint,L,F,4
0,10.32,0.43737166896650703,H27-24,1080,joint,L,F,4
1,10.32,0.17583328271656584,H27-24,1080,joint,L,F,4
-1,12.65,-0.6423384769244227,H27-24,1080,joint,L,F,4
0,12.65,0.4405423697240707,H27-24,1080,joint,L,F,4
1,12.65,0.17700470790494155,H27-24,1080,joint,L,F,4
-1,14.98,-0.6250424187282337,H27-24,1080,joint,L,F,4
0,14.98,0.4688435112862006,H27-24,1080,joint,L,F,4
1,14.98,0.034287443616043654,H27-24,1080,joint,L,F,4
-1,17.31,-0.6406251921072409,H27-24,1080,joint,L,F,4
0,17.31,0.46573820668871824,H27-24,1080,joint,L,F,4
1,17.31,0.23208015189410258,H27-24,1080,joint,L,F,4
-1,19.64,-0.6190051266044067,H27-24,1080,joint,L,F,4
0,19.64,0.5073293588599078,H27-24,1080,joint,L,F,4
1,19.64,0.19852100192585656,H27-24,1080,joint,L,F,4
-1,1.0,-0.5120279586600666,H27-24,1080,prac,L,F,1
0,1.0,0.13500002359260646,H27-24,1080,prac,L,F,1
1,1.0,0.29268617789001605,H27-24,1080,prac,L,F,1
-1,3.33,-0.9571280033486289,H27-24,1080,prac,L,F,1
0,3.33,-0.013504015271514692,H27-24,1080,prac,L,F,1
1,3.33,0.8062915150200693,H27-24,1080,prac,L,F,1
-1,5.66,-0.6607604301483082,H27-24,1080,prac,L,F,1
0,5.66,-0.017524058232062607,H27-24,1080,prac,L,F,1
1,5.66,0.7988493754033393,H27-24,1080,prac,L,F,1
-1,7.99,-0.6673819476048275,H27-24,1080,prac,L,F,1
0,7.99,-0.05280372380966114,H27-24,1080,prac,L,F,1
1,7.99,0.7582525184378602,H27-24,1080,prac,L,F,1
-1,10.32,-0.690969779257399,H27-24,1080,prac,L,F,1
0,10.32,-0.15723537367598073,H27-24,1080,prac,L,F,1
1,10.32,0.013134155433423157,H27-24,1080,prac,L,F,1
-1,12.65,-0.2691998458237009,H27-24,1080,prac,L,F,1
0,12.65,-0.15146313310803453,H27-24,1080,prac,L,F,1
1,12.65,0.013646175327588134,H27-24,1080,prac,L,F,1
-1,14.98,-0.27207070415128864,H27-24,1080,prac,L,F,1
0,14.98,-0.18398073413913277,H27-24,1080,prac,L,F,1
1,14.98,-0.054797441986252894,H27-24,1080,prac,L,F,1
-1,17.31,-0.302803997139917,H27-24,1080,prac,L,F,1
0,17.31,-0.22986621326463075,H27-24,1080,prac,L,F,1
1,17.31,-0.09751620906812454,H27-24,1080,prac,L,F,1
-1,19.64,-0.3432999719410107,H27-24,1080,prac,L,F,1
0,19.64,-0.24176623812644757,H27-24,1080,prac,L,F,1
1,19.64,-0.11241357124048901,H27-24,1080,prac,L,F,1
-1,1.0,-0.28074397314903893,H27-09,1083,indivi,R,F,1
0,1.0,0.6624604427912554,H27-09,1083,indivi,R,F,1
1,1.0,0.31365510541577923,H27-09,1083,indivi,R,F,1
-1,3.33,0.7621896235412473,H27-09,1083,indivi,R,F,1
0,3.33,0.10832694659075118,H27-09,1083,indivi,R,F,1
1,3.33,0.1554683352752357,H27-09,1083,indivi,R,F,1
-1,5.66,0.6280327674156868,H27-09,1083,indivi,R,F,1
0,5.66,-0.1215667731232077,H27-09,1083,indivi,R,F,1
1,5.66,-0.2885553645042878,H27-09,1083,indivi,R,F,1
-1,7.99,0.42547054790145744,H27-09,1083,indivi,R,F,1
0,7.99,-0.0860271004796686,H27-09,1083,indivi,R,F,1
1,7.99,-0.17130933178241595,H27-09,1083,indivi,R,F,1
-1,10.32,0.3295143378651755,H27-09,1083,indivi,R,F,1
0,10.32,0.00868911187340864,H27-09,1083,indivi,R,F,1
1,10.32,-0.250829727908587,H27-09,1083,indivi,R,F,1
-1,12.65,0.4054233279358642,H27-09,1083,indivi,R,F,1
0,12.65,-0.19295269440810292,H27-09,1083,indivi,R,F,1
